[    0.000000] Linux version 5.8.0-63-generic (buildd@lgw01-amd64-035) (gcc (Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0, GNU ld (GNU Binutils for Ubuntu) 2.34) #71~20.04.1-Ubuntu SMP Thu Jul 15 17:46:08 UTC 2021 (Ubuntu 5.8.0-63.71~20.04.1-generic 5.8.18)
[    0.000000] Command line: BOOT_IMAGE=/boot/vmlinuz-5.8.0-63-generic root=UUID=877e1867-02f1-46cd-b135-28e5fb0a7646 ro quiet splash
[    0.000000] KERNEL supported cpus:
[    0.000000]   Intel GenuineIntel
[    0.000000]   AMD AuthenticAMD
[    0.000000]   Hygon HygonGenuine
[    0.000000]   Centaur CentaurHauls
[    0.000000]   zhaoxin   Shanghai  
[    0.000000] Disabled fast string operations
[    0.000000] x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
[    0.000000] x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
[    0.000000] x86/fpu: Enabled xstate features 0x7, context size is 832 bytes, using 'standard' format.
[    0.000000] BIOS-provided physical RAM map:
[    0.000000] BIOS-e820: [mem 0x0000000000000000-0x000000000009e7ff] usable
[    0.000000] BIOS-e820: [mem 0x000000000009e800-0x000000000009ffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000000dc000-0x00000000000fffff] reserved
[    0.000000] BIOS-e820: [mem 0x0000000000100000-0x00000000bfedffff] usable
[    0.000000] BIOS-e820: [mem 0x00000000bfee0000-0x00000000bfefefff] ACPI data
[    0.000000] BIOS-e820: [mem 0x00000000bfeff000-0x00000000bfefffff] ACPI NVS
[    0.000000] BIOS-e820: [mem 0x00000000bff00000-0x00000000bfffffff] usable
[    0.000000] BIOS-e820: [mem 0x00000000f0000000-0x00000000f7ffffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fec00000-0x00000000fec0ffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fffe0000-0x00000000ffffffff] reserved
[    0.000000] BIOS-e820: [mem 0x0000000100000000-0x000000023fffffff] usable
[    0.000000] NX (Execute Disable) protection: active
[    0.000000] SMBIOS 2.7 present.
[    0.000000] DMI: VMware, Inc. VMware Virtual Platform/440BX Desktop Reference Platform, BIOS 6.00 07/22/2020
[    0.000000] vmware: hypercall mode: 0x02
[    0.000000] Hypervisor detected: VMware
[    0.000000] vmware: TSC freq read from hypervisor : 2199.997 MHz
[    0.000000] vmware: Host bus clock speed read from hypervisor : 66000000 Hz
[    0.000000] vmware: using clock offset of 74350572359 ns
[    0.000072] tsc: Detected 2199.997 MHz processor
[    0.003136] e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
[    0.003139] e820: remove [mem 0x000a0000-0x000fffff] usable
[    0.003144] last_pfn = 0x240000 max_arch_pfn = 0x400000000
[    0.003312] MTRR default type: uncachable
[    0.003314] MTRR fixed ranges enabled:
[    0.003315]   00000-9FFFF write-back
[    0.003315]   A0000-BFFFF uncachable
[    0.003316]   C0000-CFFFF write-protect
[    0.003317]   D0000-EFFFF uncachable
[    0.003317]   F0000-FFFFF write-protect
[    0.003318] MTRR variable ranges enabled:
[    0.003319]   0 base 000000000000 mask 1FC000000000 write-back
[    0.003320]   1 base 0000C0000000 mask 1FFFC0000000 uncachable
[    0.003321]   2 disabled
[    0.003321]   3 disabled
[    0.003322]   4 disabled
[    0.003322]   5 disabled
[    0.003322]   6 disabled
[    0.003323]   7 disabled
[    0.003370] x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
[    0.003429] total RAM covered: 261120M
[    0.003786]  gran_size: 64K 	chunk_size: 64K 	num_reg: 8  	lose cover RAM: 0G
[    0.018228] SRAT: PXM 0 -> APIC 0x6a -> Node 0
[    0.018229] SRAT: PXM 0 -> APIC 0x6c -> Node 0
[    0.018229] SRAT: PXM 0 -> APIC 0x6e -> Node 0
[    0.018230] SRAT: PXM 0 -> APIC 0x70 -> Node 0
[    0.018231] SRAT: PXM 0 -> APIC 0x72 -> Node 0
[    0.018231] SRAT: PXM 0 -> APIC 0x74 -> Node 0
[    0.018232] SRAT: PXM 0 -> APIC 0x76 -> Node 0
[    0.018232] SRAT: PXM 0 -> APIC 0x78 -> Node 0
[    0.018233] SRAT: PXM 0 -> APIC 0x7a -> Node 0
[    0.018234] SRAT: PXM 0 -> APIC 0x7c -> Node 0
[    0.018281] SRAT: PXM 0 -> APIC 0x7e -> Node 0
[    0.018282] SRAT: PXM 0 -> APIC 0x80 -> Node 0
[    0.018283] SRAT: PXM 0 -> APIC 0x82 -> Node 0
[    0.018283] SRAT: PXM 0 -> APIC 0x84 -> Node 0
[    0.018284] SRAT: PXM 0 -> APIC 0x86 -> Node 0
[    0.018284] SRAT: PXM 0 -> APIC 0x88 -> Node 0
[    0.018285] SRAT: PXM 0 -> APIC 0x8a -> Node 0
[    0.018285] SRAT: PXM 0 -> APIC 0x8c -> Node 0
[    0.018286] SRAT: PXM 0 -> APIC 0x8e -> Node 0
[    0.018286] SRAT: PXM 0 -> APIC 0x90 -> Node 0
[    0.018287] SRAT: PXM 0 -> APIC 0x92 -> Node 0
[    0.018287] SRAT: PXM 0 -> APIC 0x94 -> Node 0
[    0.018288] SRAT: PXM 0 -> APIC 0x96 -> Node 0
[    0.018288] SRAT: PXM 0 -> APIC 0x98 -> Node 0
[    0.018289] SRAT: PXM 0 -> APIC 0x9a -> Node 0
[    0.018289] SRAT: PXM 0 -> APIC 0x9c -> Node 0
[    0.018289] SRAT: PXM 0 -> APIC 0x9e -> Node 0
[    0.018290] SRAT: PXM 0 -> APIC 0xa0 -> Node 0
[    0.018290] SRAT: PXM 0 -> APIC 0xa2 -> Node 0
[    0.018291] SRAT: PXM 0 -> APIC 0xa4 -> Node 0
[    0.018291] SRAT: PXM 0 -> APIC 0xa6 -> Node 0
[    0.018292] SRAT: PXM 0 -> APIC 0xa8 -> Node 0
[    0.018292] SRAT: PXM 0 -> APIC 0xaa -> Node 0
[    0.018293] SRAT: PXM 0 -> APIC 0xac -> Node 0
[    0.018293] SRAT: PXM 0 -> APIC 0xae -> Node 0
[    0.018294] SRAT: PXM 0 -> APIC 0xb0 -> Node 0
[    0.018294] SRAT: PXM 0 -> APIC 0xb2 -> Node 0
[    0.018294] SRAT: PXM 0 -> APIC 0xb4 -> Node 0
[    0.018295] SRAT: PXM 0 -> APIC 0xb6 -> Node 0
[    0.018295] SRAT: PXM 0 -> APIC 0xb8 -> Node 0
[    0.018296] SRAT: PXM 0 -> APIC 0xba -> Node 0
[    0.018296] SRAT: PXM 0 -> APIC 0xbc -> Node 0
[    0.018297] SRAT: PXM 0 -> APIC 0xbe -> Node 0
[    0.018297] SRAT: PXM 0 -> APIC 0xc0 -> Node 0
[    0.018297] SRAT: PXM 0 -> APIC 0xc2 -> Node 0
[    0.018298] SRAT: PXM 0 -> APIC 0xc4 -> Node 0
[    0.018298] SRAT: PXM 0 -> APIC 0xc6 -> Node 0
[    0.018299] SRAT: PXM 0 -> APIC 0xc8 -> Node 0
[    0.018299] SRAT: PXM 0 -> APIC 0xca -> Node 0
[    0.018300] SRAT: PXM 0 -> APIC 0xcc -> Node 0
[    0.018300] SRAT: PXM 0 -> APIC 0xce -> Node 0
[    0.018300] SRAT: PXM 0 -> APIC 0xd0 -> Node 0
[    0.018301] SRAT: PXM 0 -> APIC 0xd2 -> Node 0
[    0.018301] SRAT: PXM 0 -> APIC 0xd4 -> Node 0
[    0.018302] SRAT: PXM 0 -> APIC 0xd6 -> Node 0
[    0.018302] SRAT: PXM 0 -> APIC 0xd8 -> Node 0
[    0.018303] SRAT: PXM 0 -> APIC 0xda -> Node 0
[    0.018303] SRAT: PXM 0 -> APIC 0xdc -> Node 0
[    0.018304] SRAT: PXM 0 -> APIC 0xde -> Node 0
[    0.018304] SRAT: PXM 0 -> APIC 0xe0 -> Node 0
[    0.018305] SRAT: PXM 0 -> APIC 0xe2 -> Node 0
[    0.018305] SRAT: PXM 0 -> APIC 0xe4 -> Node 0
[    0.018306] SRAT: PXM 0 -> APIC 0xe6 -> Node 0
[    0.018306] SRAT: PXM 0 -> APIC 0xe8 -> Node 0
[    0.018306] SRAT: PXM 0 -> APIC 0xea -> Node 0
[    0.018307] SRAT: PXM 0 -> APIC 0xec -> Node 0
[    0.018307] SRAT: PXM 0 -> APIC 0xee -> Node 0
[    0.018308] SRAT: PXM 0 -> APIC 0xf0 -> Node 0
[    0.018308] SRAT: PXM 0 -> APIC 0xf2 -> Node 0
[    0.018309] SRAT: PXM 0 -> APIC 0xf4 -> Node 0
[    0.018309] SRAT: PXM 0 -> APIC 0xf6 -> Node 0
[    0.018310] SRAT: PXM 0 -> APIC 0xf8 -> Node 0
[    0.018310] SRAT: PXM 0 -> APIC 0xfa -> Node 0
[    0.018311] SRAT: PXM 0 -> APIC 0xfc -> Node 0
[    0.018311] SRAT: PXM 0 -> APIC 0xfe -> Node 0
[    0.018317] ACPI: SRAT: Node 0 PXM 0 [mem 0x00000000-0x0009ffff]
[    0.018318] ACPI: SRAT: Node 0 PXM 0 [mem 0x00100000-0xbfffffff]
[    0.018319] ACPI: SRAT: Node 0 PXM 0 [mem 0x100000000-0x23fffffff]
[    0.018320] ACPI: SRAT: Node 0 PXM 0 [mem 0x240000000-0x203fffffff] hotplug
[    0.018323] NUMA: Node 0 [mem 0x00000000-0x0009ffff] + [mem 0x00100000-0xbfffffff] -> [mem 0x00000000-0xbfffffff]
[    0.018324] NUMA: Node 0 [mem 0x00000000-0xbfffffff] + [mem 0x100000000-0x23fffffff] -> [mem 0x00000000-0x23fffffff]
[    0.018334] NODE_DATA(0) allocated [mem 0x23ffd4000-0x23fffdfff]
[    0.022192] Zone ranges:
[    0.022195]   DMA      [mem 0x0000000000001000-0x0000000000ffffff]
[    0.022197]   DMA32    [mem 0x0000000001000000-0x00000000ffffffff]
[    0.022198]   Normal   [mem 0x0000000100000000-0x000000023fffffff]
[    0.022200]   Device   empty
[    0.022201] Movable zone start for each node
[    0.022204] Early memory node ranges
[    0.022206]   node   0: [mem 0x0000000000001000-0x000000000009dfff]
[    0.022207]   node   0: [mem 0x0000000000100000-0x00000000bfedffff]
[    0.022208]   node   0: [mem 0x00000000bff00000-0x00000000bfffffff]
[    0.022209]   node   0: [mem 0x0000000100000000-0x000000023fffffff]
[    0.022212] Initmem setup node 0 [mem 0x0000000000001000-0x000000023fffffff]
[    0.022214] On node 0 totalpages: 2097021
[    0.022216]   DMA zone: 64 pages used for memmap
[    0.022217]   DMA zone: 21 pages reserved
[    0.022218]   DMA zone: 3997 pages, LIFO batch:0
[    0.056396]   DMA zone: 28771 pages in unavailable ranges
[    0.056399]   DMA32 zone: 12224 pages used for memmap
[    0.056400]   DMA32 zone: 782304 pages, LIFO batch:63
[    0.955227]   DMA32 zone: 32 pages in unavailable ranges
[    0.955231]   Normal zone: 20480 pages used for memmap
[    0.955233]   Normal zone: 1310720 pages, LIFO batch:63
[    2.407265] ACPI: PM-Timer IO Port: 0x1008
[    2.407269] ACPI: Local APIC address 0xfee00000
[    2.407282] system APIC only can use physical flat
[    2.407299] ACPI: LAPIC_NMI (acpi_id[0x00] high edge lint[0x1])
[    2.407299] ACPI: LAPIC_NMI (acpi_id[0x01] high edge lint[0x1])
[    2.407300] ACPI: LAPIC_NMI (acpi_id[0x02] high edge lint[0x1])
[    2.407300] ACPI: LAPIC_NMI (acpi_id[0x03] high edge lint[0x1])
[    2.407301] ACPI: LAPIC_NMI (acpi_id[0x04] high edge lint[0x1])
[    2.407301] ACPI: LAPIC_NMI (acpi_id[0x05] high edge lint[0x1])
[    2.407302] ACPI: LAPIC_NMI (acpi_id[0x06] high edge lint[0x1])
[    2.407303] ACPI: LAPIC_NMI (acpi_id[0x07] high edge lint[0x1])
[    2.407303] ACPI: LAPIC_NMI (acpi_id[0x08] high edge lint[0x1])
[    2.407304] ACPI: LAPIC_NMI (acpi_id[0x09] high edge lint[0x1])
[    2.407304] ACPI: LAPIC_NMI (acpi_id[0x0a] high edge lint[0x1])
[    2.407305] ACPI: LAPIC_NMI (acpi_id[0x0b] high edge lint[0x1])
[    2.407305] ACPI: LAPIC_NMI (acpi_id[0x0c] high edge lint[0x1])
[    2.407305] ACPI: LAPIC_NMI (acpi_id[0x0d] high edge lint[0x1])
[    2.407306] ACPI: LAPIC_NMI (acpi_id[0x0e] high edge lint[0x1])
[    2.407306] ACPI: LAPIC_NMI (acpi_id[0x0f] high edge lint[0x1])
[    2.407307] ACPI: LAPIC_NMI (acpi_id[0x10] high edge lint[0x1])
[    2.407307] ACPI: LAPIC_NMI (acpi_id[0x11] high edge lint[0x1])
[    2.407308] ACPI: LAPIC_NMI (acpi_id[0x12] high edge lint[0x1])
[    2.407308] ACPI: LAPIC_NMI (acpi_id[0x13] high edge lint[0x1])
[    2.407309] ACPI: LAPIC_NMI (acpi_id[0x14] high edge lint[0x1])
[    2.407310] ACPI: LAPIC_NMI (acpi_id[0x15] high edge lint[0x1])
[    2.407310] ACPI: LAPIC_NMI (acpi_id[0x16] high edge lint[0x1])
[    2.407311] ACPI: LAPIC_NMI (acpi_id[0x17] high edge lint[0x1])
[    2.407311] ACPI: LAPIC_NMI (acpi_id[0x18] high edge lint[0x1])
[    2.407312] ACPI: LAPIC_NMI (acpi_id[0x19] high edge lint[0x1])
[    2.407312] ACPI: LAPIC_NMI (acpi_id[0x1a] high edge lint[0x1])
[    2.407313] ACPI: LAPIC_NMI (acpi_id[0x1b] high edge lint[0x1])
[    2.407313] ACPI: LAPIC_NMI (acpi_id[0x1c] high edge lint[0x1])
[    2.407314] ACPI: LAPIC_NMI (acpi_id[0x1d] high edge lint[0x1])
[    2.407314] ACPI: LAPIC_NMI (acpi_id[0x1e] high edge lint[0x1])
[    2.407315] ACPI: LAPIC_NMI (acpi_id[0x1f] high edge lint[0x1])
[    2.407315] ACPI: LAPIC_NMI (acpi_id[0x20] high edge lint[0x1])
[    2.407316] ACPI: LAPIC_NMI (acpi_id[0x21] high edge lint[0x1])
[    2.407316] ACPI: LAPIC_NMI (acpi_id[0x22] high edge lint[0x1])
[    2.407316] ACPI: LAPIC_NMI (acpi_id[0x23] high edge lint[0x1])
[    2.407317] ACPI: LAPIC_NMI (acpi_id[0x24] high edge lint[0x1])
[    2.407317] ACPI: LAPIC_NMI (acpi_id[0x25] high edge lint[0x1])
[    2.407318] ACPI: LAPIC_NMI (acpi_id[0x26] high edge lint[0x1])
[    2.407318] ACPI: LAPIC_NMI (acpi_id[0x27] high edge lint[0x1])
[    2.407319] ACPI: LAPIC_NMI (acpi_id[0x28] high edge lint[0x1])
[    2.407319] ACPI: LAPIC_NMI (acpi_id[0x29] high edge lint[0x1])
[    2.407320] ACPI: LAPIC_NMI (acpi_id[0x2a] high edge lint[0x1])
[    2.407320] ACPI: LAPIC_NMI (acpi_id[0x2b] high edge lint[0x1])
[    2.407321] ACPI: LAPIC_NMI (acpi_id[0x2c] high edge lint[0x1])
[    2.407321] ACPI: LAPIC_NMI (acpi_id[0x2d] high edge lint[0x1])
[    2.407321] ACPI: LAPIC_NMI (acpi_id[0x2e] high edge lint[0x1])
[    2.407322] ACPI: LAPIC_NMI (acpi_id[0x2f] high edge lint[0x1])
[    2.407322] ACPI: LAPIC_NMI (acpi_id[0x30] high edge lint[0x1])
[    2.407323] ACPI: LAPIC_NMI (acpi_id[0x31] high edge lint[0x1])
[    2.407323] ACPI: LAPIC_NMI (acpi_id[0x32] high edge lint[0x1])
[    2.407324] ACPI: LAPIC_NMI (acpi_id[0x33] high edge lint[0x1])
[    2.407324] ACPI: LAPIC_NMI (acpi_id[0x34] high edge lint[0x1])
[    2.407325] ACPI: LAPIC_NMI (acpi_id[0x35] high edge lint[0x1])
[    2.407325] ACPI: LAPIC_NMI (acpi_id[0x36] high edge lint[0x1])
[    2.407325] ACPI: LAPIC_NMI (acpi_id[0x37] high edge lint[0x1])
[    2.407326] ACPI: LAPIC_NMI (acpi_id[0x38] high edge lint[0x1])
[    2.407326] ACPI: LAPIC_NMI (acpi_id[0x39] high edge lint[0x1])
[    2.407327] ACPI: LAPIC_NMI (acpi_id[0x3a] high edge lint[0x1])
[    2.407327] ACPI: LAPIC_NMI (acpi_id[0x3b] high edge lint[0x1])
[    2.407328] ACPI: LAPIC_NMI (acpi_id[0x3c] high edge lint[0x1])
[    2.407328] ACPI: LAPIC_NMI (acpi_id[0x3d] high edge lint[0x1])
[    2.407329] ACPI: LAPIC_NMI (acpi_id[0x3e] high edge lint[0x1])
[    2.407329] ACPI: LAPIC_NMI (acpi_id[0x3f] high edge lint[0x1])
[    2.407330] ACPI: LAPIC_NMI (acpi_id[0x40] high edge lint[0x1])
[    2.407330] ACPI: LAPIC_NMI (acpi_id[0x41] high edge lint[0x1])
[    2.407331] ACPI: LAPIC_NMI (acpi_id[0x42] high edge lint[0x1])
[    2.407331] ACPI: LAPIC_NMI (acpi_id[0x43] high edge lint[0x1])
[    2.407331] ACPI: LAPIC_NMI (acpi_id[0x44] high edge lint[0x1])
[    2.407332] ACPI: LAPIC_NMI (acpi_id[0x45] high edge lint[0x1])
[    2.407332] ACPI: LAPIC_NMI (acpi_id[0x46] high edge lint[0x1])
[    2.407333] ACPI: LAPIC_NMI (acpi_id[0x47] high edge lint[0x1])
[    2.407333] ACPI: LAPIC_NMI (acpi_id[0x48] high edge lint[0x1])
[    2.407334] ACPI: LAPIC_NMI (acpi_id[0x49] high edge lint[0x1])
[    2.407334] ACPI: LAPIC_NMI (acpi_id[0x4a] high edge lint[0x1])
[    2.407335] ACPI: LAPIC_NMI (acpi_id[0x4b] high edge lint[0x1])
[    2.407335] ACPI: LAPIC_NMI (acpi_id[0x4c] high edge lint[0x1])
[    2.407336] ACPI: LAPIC_NMI (acpi_id[0x4d] high edge lint[0x1])
[    2.407336] ACPI: LAPIC_NMI (acpi_id[0x4e] high edge lint[0x1])
[    2.407337] ACPI: LAPIC_NMI (acpi_id[0x4f] high edge lint[0x1])
[    2.407337] ACPI: LAPIC_NMI (acpi_id[0x50] high edge lint[0x1])
[    2.407338] ACPI: LAPIC_NMI (acpi_id[0x51] high edge lint[0x1])
[    2.407338] ACPI: LAPIC_NMI (acpi_id[0x52] high edge lint[0x1])
[    2.407339] ACPI: LAPIC_NMI (acpi_id[0x53] high edge lint[0x1])
[    2.407339] ACPI: LAPIC_NMI (acpi_id[0x54] high edge lint[0x1])
[    2.407340] ACPI: LAPIC_NMI (acpi_id[0x55] high edge lint[0x1])
[    2.407340] ACPI: LAPIC_NMI (acpi_id[0x56] high edge lint[0x1])
[    2.407341] ACPI: LAPIC_NMI (acpi_id[0x57] high edge lint[0x1])
[    2.407341] ACPI: LAPIC_NMI (acpi_id[0x58] high edge lint[0x1])
[    2.407342] ACPI: LAPIC_NMI (acpi_id[0x59] high edge lint[0x1])
[    2.407342] ACPI: LAPIC_NMI (acpi_id[0x5a] high edge lint[0x1])
[    2.407343] ACPI: LAPIC_NMI (acpi_id[0x5b] high edge lint[0x1])
[    2.407343] ACPI: LAPIC_NMI (acpi_id[0x5c] high edge lint[0x1])
[    2.407344] ACPI: LAPIC_NMI (acpi_id[0x5d] high edge lint[0x1])
[    2.407344] ACPI: LAPIC_NMI (acpi_id[0x5e] high edge lint[0x1])
[    2.407345] ACPI: LAPIC_NMI (acpi_id[0x5f] high edge lint[0x1])
[    2.407345] ACPI: LAPIC_NMI (acpi_id[0x60] high edge lint[0x1])
[    2.407345] ACPI: LAPIC_NMI (acpi_id[0x61] high edge lint[0x1])
[    2.407346] ACPI: LAPIC_NMI (acpi_id[0x62] high edge lint[0x1])
[    2.407346] ACPI: LAPIC_NMI (acpi_id[0x63] high edge lint[0x1])
[    2.407347] ACPI: LAPIC_NMI (acpi_id[0x64] high edge lint[0x1])
[    2.407347] ACPI: LAPIC_NMI (acpi_id[0x65] high edge lint[0x1])
[    2.407348] ACPI: LAPIC_NMI (acpi_id[0x66] high edge lint[0x1])
[    2.407348] ACPI: LAPIC_NMI (acpi_id[0x67] high edge lint[0x1])
[    2.407349] ACPI: LAPIC_NMI (acpi_id[0x68] high edge lint[0x1])
[    2.407349] ACPI: LAPIC_NMI (acpi_id[0x69] high edge lint[0x1])
[    2.407350] ACPI: LAPIC_NMI (acpi_id[0x6a] high edge lint[0x1])
[    2.407350] ACPI: LAPIC_NMI (acpi_id[0x6b] high edge lint[0x1])
[    2.407350] ACPI: LAPIC_NMI (acpi_id[0x6c] high edge lint[0x1])
[    2.407351] ACPI: LAPIC_NMI (acpi_id[0x6d] high edge lint[0x1])
[    2.407351] ACPI: LAPIC_NMI (acpi_id[0x6e] high edge lint[0x1])
[    2.407352] ACPI: LAPIC_NMI (acpi_id[0x6f] high edge lint[0x1])
[    2.407352] ACPI: LAPIC_NMI (acpi_id[0x70] high edge lint[0x1])
[    2.407353] ACPI: LAPIC_NMI (acpi_id[0x71] high edge lint[0x1])
[    2.407353] ACPI: LAPIC_NMI (acpi_id[0x72] high edge lint[0x1])
[    2.407354] ACPI: LAPIC_NMI (acpi_id[0x73] high edge lint[0x1])
[    2.407354] ACPI: LAPIC_NMI (acpi_id[0x74] high edge lint[0x1])
[    2.407354] ACPI: LAPIC_NMI (acpi_id[0x75] high edge lint[0x1])
[    2.407355] ACPI: LAPIC_NMI (acpi_id[0x76] high edge lint[0x1])
[    2.407355] ACPI: LAPIC_NMI (acpi_id[0x77] high edge lint[0x1])
[    2.407356] ACPI: LAPIC_NMI (acpi_id[0x78] high edge lint[0x1])
[    2.407356] ACPI: LAPIC_NMI (acpi_id[0x79] high edge lint[0x1])
[    2.407357] ACPI: LAPIC_NMI (acpi_id[0x7a] high edge lint[0x1])
[    2.407357] ACPI: LAPIC_NMI (acpi_id[0x7b] high edge lint[0x1])
[    2.407358] ACPI: LAPIC_NMI (acpi_id[0x7c] high edge lint[0x1])
[    2.407358] ACPI: LAPIC_NMI (acpi_id[0x7d] high edge lint[0x1])
[    2.407359] ACPI: LAPIC_NMI (acpi_id[0x7e] high edge lint[0x1])
[    2.407359] ACPI: LAPIC_NMI (acpi_id[0x7f] high edge lint[0x1])
[    2.407529] IOAPIC[0]: apic_id 1, version 32, address 0xfec00000, GSI 0-23
[    2.407538] ACPI: INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 high edge)
[    2.407542] ACPI: IRQ0 used by override.
[    2.407543] ACPI: IRQ9 used by override.
[    2.407549] Using ACPI (MADT) for SMP configuration information
[    2.407552] ACPI: HPET id: 0x8086af01 base: 0xfed00000
[    2.407561] TSC deadline timer available
[    2.407587] smpboot: Allowing 128 CPUs, 124 hotplug CPUs
[    2.407936] PM: hibernation: Registered nosave memory: [mem 0x00000000-0x00000fff]
[    2.407938] PM: hibernation: Registered nosave memory: [mem 0x0009e000-0x0009efff]
[    2.407938] PM: hibernation: Registered nosave memory: [mem 0x0009f000-0x0009ffff]
[    2.407939] PM: hibernation: Registered nosave memory: [mem 0x000a0000-0x000dbfff]
[    2.407939] PM: hibernation: Registered nosave memory: [mem 0x000dc000-0x000fffff]
[    2.407941] PM: hibernation: Registered nosave memory: [mem 0xbfee0000-0xbfefefff]
[    2.407941] PM: hibernation: Registered nosave memory: [mem 0xbfeff000-0xbfefffff]
[    2.407942] PM: hibernation: Registered nosave memory: [mem 0xc0000000-0xefffffff]
[    2.407943] PM: hibernation: Registered nosave memory: [mem 0xf0000000-0xf7ffffff]
[    2.407943] PM: hibernation: Registered nosave memory: [mem 0xf8000000-0xfebfffff]
[    2.407944] PM: hibernation: Registered nosave memory: [mem 0xfec00000-0xfec0ffff]
[    2.407944] PM: hibernation: Registered nosave memory: [mem 0xfec10000-0xfedfffff]
[    2.407945] PM: hibernation: Registered nosave memory: [mem 0xfee00000-0xfee00fff]
[    2.407945] PM: hibernation: Registered nosave memory: [mem 0xfee01000-0xfffdffff]
[    2.407946] PM: hibernation: Registered nosave memory: [mem 0xfffe0000-0xffffffff]
[    2.407948] [mem 0xc0000000-0xefffffff] available for PCI devices
[    2.407949] Booting paravirtualized kernel on VMware hypervisor
[    2.407953] clocksource: refined-jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645519600211568 ns
[    2.407961] setup_percpu: NR_CPUS:8192 nr_cpumask_bits:128 nr_cpu_ids:128 nr_node_ids:1
[    3.006959] percpu: Embedded 56 pages/cpu s192512 r8192 d28672 u262144
[    3.006974] pcpu-alloc: s192512 r8192 d28672 u262144 alloc=1*2097152
[    3.006975] pcpu-alloc: [0] 000 001 002 003 004 005 006 007 
[    3.006977] pcpu-alloc: [0] 008 009 010 011 012 013 014 015 
[    3.006979] pcpu-alloc: [0] 016 017 018 019 020 021 022 023 
[    3.006981] pcpu-alloc: [0] 024 025 026 027 028 029 030 031 
[    3.006982] pcpu-alloc: [0] 032 033 034 035 036 037 038 039 
[    3.006987] pcpu-alloc: [0] 040 041 042 043 044 045 046 047 
[    3.006989] pcpu-alloc: [0] 048 049 050 051 052 053 054 055 
[    3.006990] pcpu-alloc: [0] 056 057 058 059 060 061 062 063 
[    3.006992] pcpu-alloc: [0] 064 065 066 067 068 069 070 071 
[    3.006994] pcpu-alloc: [0] 072 073 074 075 076 077 078 079 
[    3.006995] pcpu-alloc: [0] 080 081 082 083 084 085 086 087 
[    3.006997] pcpu-alloc: [0] 088 089 090 091 092 093 094 095 
[    3.006998] pcpu-alloc: [0] 096 097 098 099 100 101 102 103 
[    3.007000] pcpu-alloc: [0] 104 105 106 107 108 109 110 111 
[    3.007002] pcpu-alloc: [0] 112 113 114 115 116 117 118 119 
[    3.007003] pcpu-alloc: [0] 120 121 122 123 124 125 126 127 
[    3.007140] Built 1 zonelists, mobility grouping on.  Total pages: 2064232
[    3.007141] Policy zone: Normal
[    3.007144] Kernel command line: BOOT_IMAGE=/boot/vmlinuz-5.8.0-63-generic root=UUID=877e1867-02f1-46cd-b135-28e5fb0a7646 ro quiet splash
[    3.007256] printk: log_buf_len individual max cpu contribution: 4096 bytes
[    3.007257] printk: log_buf_len total cpu_extra contributions: 520192 bytes
[    3.007258] printk: log_buf_len min size: 262144 bytes
[    3.026865] printk: log_buf_len: 1048576 bytes
[    3.026868] printk: early log buf free: 223476(85%)
[    3.159504] Dentry cache hash table entries: 1048576 (order: 11, 8388608 bytes, linear)
[    3.229000] Inode-cache hash table entries: 524288 (order: 10, 4194304 bytes, linear)
[    3.233353] mem auto-init: stack:off, heap alloc:on, heap free:off
[    3.812598] Memory: 8064676K/8388084K available (14339K kernel code, 2538K rwdata, 5456K rodata, 2648K init, 4912K bss, 323408K reserved, 0K cma-reserved)
[    3.812625] random: get_random_u64 called from kmem_cache_open+0x29/0x410 with crng_init=0
[    3.817934] SLUB: HWalign=64, Order=0-3, MinObjects=0, CPUs=128, Nodes=1
[    3.818381] Kernel/User page tables isolation: enabled
[    3.820112] ftrace: allocating 46483 entries in 182 pages
[    3.863429] ftrace: allocated 182 pages with 5 groups
[    3.872935] rcu: Hierarchical RCU implementation.
[    3.872939] rcu: 	RCU restricting CPUs from NR_CPUS=8192 to nr_cpu_ids=128.
[    3.872941] 	Trampoline variant of Tasks RCU enabled.
[    3.872941] 	Rude variant of Tasks RCU enabled.
[    3.872942] 	Tracing variant of Tasks RCU enabled.
[    3.872943] rcu: RCU calculated value of scheduler-enlistment delay is 25 jiffies.
[    3.872944] rcu: Adjusting geometry for rcu_fanout_leaf=16, nr_cpu_ids=128
[    3.883559] NR_IRQS: 524544, nr_irqs: 1448, preallocated irqs: 16
[    3.885027] random: crng done (trusting CPU's manufacturer)
